"latitude","longitude","acq_date","cluster"
-37.531403,148.566406,"1/4/2020",1
-37.532101,148.562027,"1/4/2020",1
-37.534195,148.548843,"1/4/2020",1
-37.534893,148.544464,"1/4/2020",1
-37.535591,148.54007,"1/4/2020",1
-37.536991,148.53125,"1/4/2020",1
-37.363758,149.589951,"1/4/2020",1
-37.366806,149.571854,"1/4/2020",1
-37.367565,149.567337,"1/4/2020",1
-37.368328,149.562805,"1/4/2020",1
-37.372108,149.540359,"1/4/2020",1
-37.37286,149.535858,"1/4/2020",1
-37.356579,149.611588,"1/4/2020",1
-37.358875,149.597977,"1/4/2020",1
-37.359631,149.593491,"1/4/2020",1
-37.355816,149.616135,"1/4/2020",1
-37.36039,149.589005,"1/4/2020",1
-37.364193,149.566437,"1/4/2020",1
-37.364948,149.56192,"1/4/2020",1
-37.365711,149.557404,"1/4/2020",1
-37.370987,149.526031,"1/4/2020",1
-37.371735,149.521561,"1/4/2020",1
-37.520374,148.613876,"1/4/2020",1
-37.521069,148.609528,"1/4/2020",1
-37.521767,148.605148,"1/4/2020",1
-37.527378,148.569931,"1/4/2020",1
-37.528076,148.565552,"1/4/2020",1
-37.530167,148.552383,"1/4/2020",1
-37.530865,148.547989,"1/4/2020",1
-37.531567,148.543625,"1/4/2020",1
-37.532257,148.539246,"1/4/2020",1
-37.533661,148.530396,"1/4/2020",1
-37.36647,149.552887,"1/4/2020",1
-37.367222,149.548431,"1/4/2020",1
-37.367973,149.543961,"1/4/2020",1
-37.368729,149.539459,"1/4/2020",1
-37.36948,149.534988,"1/4/2020",1
-37.370235,149.530502,"1/4/2020",1
-37.522472,148.600754,"1/4/2020",1
-37.353207,149.610657,"1/4/2020",1
-37.35397,149.606125,"1/4/2020",1
-37.355499,149.597061,"1/4/2020",1
-37.351669,149.619751,"1/4/2020",1
-37.35244,149.615204,"1/4/2020",1
-37.356262,149.592545,"1/4/2020",1
-37.363091,149.552002,"1/4/2020",1
-37.363842,149.547546,"1/4/2020",1
-37.364594,149.543076,"1/4/2020",1
-37.365345,149.538605,"1/4/2020",1
-37.3661,149.534103,"1/4/2020",1
-37.366859,149.529617,"1/4/2020",1
-37.367615,149.525131,"1/4/2020",1
-37.42292,149.192978,"1/4/2020",1
-37.517033,148.613068,"1/4/2020",1
-37.517735,148.608688,"1/4/2020",1
-37.526142,148.555923,"1/4/2020",1
-37.52684,148.551529,"1/4/2020",1
-37.527534,148.547165,"1/4/2020",1
-37.528229,148.542786,"1/4/2020",1
-37.530327,148.529587,"1/4/2020",1
-37.436966,149.107681,"1/4/2020",1
-37.349827,149.609741,"1/4/2020",1
-37.52351,148.55069,"1/4/2020",1
-37.347519,149.623413,"1/4/2020",1
-37.348286,149.618851,"1/4/2020",1
-37.349064,149.614273,"1/4/2020",1
-37.35136,149.600662,"1/4/2020",1
-37.352127,149.596161,"1/4/2020",1
-37.352886,149.591614,"1/4/2020",1
-37.418827,149.196609,"1/4/2020",1
-37.419567,149.192093,"1/4/2020",1
-37.432873,149.111328,"1/4/2020",1
-37.433601,149.106903,"1/4/2020",1
-37.515804,148.59903,"1/4/2020",1
-37.520016,148.572617,"1/4/2020",1
-37.520718,148.568222,"1/4/2020",1
-37.521416,148.563828,"1/4/2020",1
-37.522114,148.559448,"1/4/2020",1
-37.522812,148.555069,"1/4/2020",1
-37.524895,148.541962,"1/4/2020",1
-37.526997,148.528763,"1/4/2020",1
-37.671852,147.591446,"1/4/2020",2
-37.672508,147.587036,"1/4/2020",2
-37.5144,148.607834,"1/4/2020",1
-37.669182,147.586258,"1/4/2020",2
-37.345688,149.613342,"1/4/2020",1
-37.346458,149.60881,"1/4/2020",1
-37.34798,149.599762,"1/4/2020",1
-37.348743,149.595245,"1/4/2020",1
-37.41547,149.195709,"1/4/2020",1
-37.41621,149.191223,"1/4/2020",1
-37.429501,149.110565,"1/4/2020",1
-37.512478,148.59816,"1/4/2020",1
-37.517387,148.567383,"1/4/2020",1
-37.518089,148.562973,"1/4/2020",1
-37.518787,148.558594,"1/4/2020",1
-37.520172,148.54985,"1/4/2020",1
-37.520866,148.545502,"1/4/2020",1
-37.523666,148.527908,"1/4/2020",1
-37.524364,148.523483,"1/4/2020",1
-37.347218,149.604279,"1/4/2020",1
-37.51107,148.606979,"1/4/2020",1
-37.343838,149.603378,"1/4/2020",1
-37.344601,149.598877,"1/4/2020",1
-37.412861,149.190338,"1/4/2020",1
-37.507034,148.610535,"1/4/2020",1
-37.507744,148.60611,"1/4/2020",1
-37.50845,148.6017,"1/4/2020",1
-37.509151,148.59729,"1/4/2020",1
-37.514057,148.566528,"1/4/2020",1
-37.514751,148.562149,"1/4/2020",1
-37.51545,148.557755,"1/4/2020",1
-37.516148,148.553391,"1/4/2020",1
-37.516838,148.549026,"1/4/2020",1
-37.51963,148.531494,"1/4/2020",1
-37.520329,148.527084,"1/4/2020",1
-37.521034,148.522659,"1/4/2020",1
-37.667168,147.576706,"1/4/2020",2
-37.667828,147.572311,"1/4/2020",2
-37.408756,149.19397,"1/4/2020",1
-37.4095,149.189453,"1/4/2020",1
-37.50441,148.605255,"1/4/2020",1
-37.505119,148.60083,"1/4/2020",1
-37.505825,148.59642,"1/4/2020",1
-37.506523,148.592041,"1/4/2020",1
-37.510021,148.570084,"1/4/2020",1
-37.511421,148.561325,"1/4/2020",1
-37.512115,148.556931,"1/4/2020",1
-37.512814,148.552567,"1/4/2020",1
-37.513504,148.548218,"1/4/2020",1
-37.5163,148.530655,"1/4/2020",1
-37.516998,148.52623,"1/4/2020",1
-37.640057,147.733597,"1/4/2020",2
-37.663837,147.575928,"1/4/2020",2
-37.664494,147.571518,"1/4/2020",2
-37.661823,147.56636,"1/4/2020",2
-37.405403,149.193069,"1/4/2020",1
-37.501083,148.604401,"1/4/2020",1
-37.503189,148.591202,"1/4/2020",1
-37.505981,148.573669,"1/4/2020",1
-37.507381,148.564911,"1/4/2020",1
-37.51017,148.547394,"1/4/2020",1
-37.512268,148.53421,"1/4/2020",1
-37.512966,148.529816,"1/4/2020",1
-37.513668,148.525406,"1/4/2020",1
-37.63673,147.732819,"1/4/2020",2
-37.661163,147.570724,"1/4/2020",2
-37.662479,147.561981,"1/4/2020",2
-37.501785,148.599991,"1/4/2020",1
-37.502487,148.595596,"1/4/2020",1
-37.503891,148.586823,"1/4/2020",1
-37.40205,149.192184,"1/4/2020",1
-37.497753,148.603546,"1/4/2020",1
-37.498447,148.599167,"1/4/2020",1
-37.499149,148.594788,"1/4/2020",1
-37.499847,148.590408,"1/4/2020",1
-37.500549,148.586014,"1/4/2020",1
-37.506138,148.550949,"1/4/2020",1
-37.508934,148.533371,"1/4/2020",1
-37.509632,148.528976,"1/4/2020",1
-37.510338,148.524551,"1/4/2020",1
-37.56213,148.195694,"1/4/2020",1
-37.562805,148.191345,"1/4/2020",1
-37.56348,148.186996,"1/4/2020",1
-37.564159,148.182632,"1/4/2020",1
-37.632736,147.736389,"1/4/2020",2
-37.6334,147.73201,"1/4/2020",2
-37.658493,147.565582,"1/4/2020",2
-37.659153,147.561203,"1/4/2020",2
-37.659809,147.556808,"1/4/2020",2
-37.501247,148.581635,"1/4/2020",1
-37.501945,148.577255,"1/4/2020",1
-37.502651,148.572861,"1/4/2020",1
-37.392136,149.230972,"1/4/2020",1
-37.656479,147.556015,"1/4/2020",2
-37.391415,149.235336,"1/4/2020",1
-37.398693,149.191315,"1/4/2020",1
-37.494415,148.602737,"1/4/2020",1
-37.496506,148.589615,"1/4/2020",1
-37.498608,148.576447,"1/4/2020",1
-37.499306,148.572067,"1/4/2020",1
-37.506302,148.528137,"1/4/2020",1
-37.558125,148.199249,"1/4/2020",1
-37.629406,147.735596,"1/4/2020",2
-37.63007,147.731216,"1/4/2020",2
-37.655819,147.56041,"1/4/2020",2
-37.657135,147.551636,"1/4/2020",2
-37.497208,148.58522,"1/4/2020",1
-37.497902,148.580841,"1/4/2020",1
-37.505596,148.532562,"1/4/2020",1
-37.558796,148.194901,"1/4/2020",1
-37.388046,149.234543,"1/4/2020",1
-37.388775,149.230133,"1/4/2020",1
-37.394588,149.194962,"1/4/2020",1
-37.395344,149.190414,"1/4/2020",1
-37.493866,148.584412,"1/4/2020",1
-37.502266,148.531708,"1/4/2020",1
-37.554794,148.198441,"1/4/2020",1
-37.55547,148.194107,"1/4/2020",1
-37.62608,147.734787,"1/4/2020",2
-37.626747,147.730438,"1/4/2020",2
-37.653145,147.555237,"1/4/2020",2
-37.653805,147.550842,"1/4/2020",2
-37.494564,148.580048,"1/4/2020",1
-37.391243,149.194031,"1/4/2020",1
-37.391994,149.189514,"1/4/2020",1
-37.392738,149.185013,"1/4/2020",1
-37.490532,148.583588,"1/4/2020",1
-37.491234,148.579193,"1/4/2020",1
-37.499638,148.526459,"1/4/2020",1
-37.503151,148.504425,"1/4/2020",1
-37.550785,148.202011,"1/4/2020",1
-37.55146,148.197662,"1/4/2020",1
-37.622089,147.738388,"1/4/2020",2
-37.622753,147.734009,"1/4/2020",2
-37.623417,147.729645,"1/4/2020",2
-37.624081,147.72525,"1/4/2020",2
-37.649818,147.554443,"1/4/2020",2
-37.650471,147.550049,"1/4/2020",2
-37.651131,147.54567,"1/4/2020",2
-37.498936,148.530869,"1/4/2020",1
-37.387146,149.197647,"1/4/2020",1
-37.388645,149.188614,"1/4/2020",1
-37.39085,149.175278,"1/4/2020",1
-37.39159,149.170807,"1/4/2020",1
-37.487198,148.582764,"1/4/2020",1
-37.487904,148.578369,"1/4/2020",1
-37.488605,148.573929,"1/4/2020",1
-37.495605,148.530045,"1/4/2020",1
-37.496304,148.525665,"1/4/2020",1
-37.497002,148.521255,"1/4/2020",1
-37.497707,148.51683,"1/4/2020",1
-37.499115,148.508011,"1/4/2020",1
-37.499813,148.503616,"1/4/2020",1
-37.547447,148.201233,"1/4/2020",1
-37.548126,148.196869,"1/4/2020",1
-37.618767,147.73761,"1/4/2020",2
-37.62009,147.728851,"1/4/2020",2
-37.620754,147.724472,"1/4/2020",2
-37.624065,147.70256,"1/4/2020",2
-37.646488,147.55365,"1/4/2020",2
-37.647144,147.549271,"1/4/2020",2
-37.387894,149.1931,"1/4/2020",1
-37.389378,149.184158,"1/4/2020",1
-37.39011,149.179733,"1/4/2020",1
-37.619427,147.733215,"1/4/2020",2
-37.383789,149.196747,"1/4/2020",1
-37.384537,149.192261,"1/4/2020",1
-37.385281,149.187759,"1/4/2020",1
-37.386017,149.183319,"1/4/2020",1
-37.386753,149.178879,"1/4/2020",1
-37.388969,149.165466,"1/4/2020",1
-37.389713,149.161011,"1/4/2020",1
-37.485279,148.573074,"1/4/2020",1
-37.49297,148.524811,"1/4/2020",1
-37.493671,148.520416,"1/4/2020",1
-37.495079,148.511597,"1/4/2020",1
-37.495777,148.507202,"1/4/2020",1
-37.614777,147.74118,"1/4/2020",2
-37.61544,147.736801,"1/4/2020",2
-37.616104,147.732422,"1/4/2020",2
-37.616764,147.728043,"1/4/2020",2
-37.617428,147.723679,"1/4/2020",2
-37.620735,147.701782,"1/4/2020",2
-37.643814,147.548477,"1/4/2020",2
-37.64447,147.544113,"1/4/2020",2
-37.387489,149.174423,"1/4/2020",1
-37.388229,149.169952,"1/4/2020",1
-37.494373,148.516022,"1/4/2020",1
-37.380436,149.195877,"1/4/2020",1
-37.381176,149.191391,"1/4/2020",1
-37.382645,149.18251,"1/4/2020",1
-37.383392,149.178055,"1/4/2020",1
-37.384132,149.173553,"1/4/2020",1
-37.384872,149.169098,"1/4/2020",1
-37.385612,149.164612,"1/4/2020",1
-37.481247,148.576614,"1/4/2020",1
-37.481949,148.57222,"1/4/2020",1
-37.483345,148.563477,"1/4/2020",1
-37.491043,148.515182,"1/4/2020",1
-37.491741,148.510788,"1/4/2020",1
-37.611446,147.740387,"1/4/2020",2
-37.613438,147.727249,"1/4/2020",2
-37.614098,147.722885,"1/4/2020",2
-37.614761,147.718491,"1/4/2020",2
-37.615421,147.714127,"1/4/2020",2
-37.616085,147.709732,"1/4/2020",2
-37.616745,147.705368,"1/4/2020",2
-37.617409,147.700974,"1/4/2020",2
-37.640488,147.547714,"1/4/2020",2
-37.386353,149.160141,"1/4/2020",1
-37.61211,147.736008,"1/4/2020",2
-37.612778,147.731644,"1/4/2020",2
-37.64114,147.543335,"1/4/2020",2
-37.377071,149.195038,"1/4/2020",1
-37.377811,149.190582,"1/4/2020",1
-37.378548,149.186111,"1/4/2020",1
-37.379288,149.181671,"1/4/2020",1
-37.380028,149.177185,"1/4/2020",1
-37.381516,149.168228,"1/4/2020",1
-37.382256,149.163757,"1/4/2020",1
-37.382996,149.159302,"1/4/2020",1
-37.383732,149.154861,"1/4/2020",1
-37.40498,149.025925,"1/4/2020",1
-37.405704,149.02153,"1/4/2020",1
-37.479309,148.567017,"1/4/2020",1
-37.480705,148.558289,"1/4/2020",1
-37.487007,148.518753,"1/4/2020",1
-37.487701,148.514359,"1/4/2020",1
-37.488403,148.509979,"1/4/2020",1
-37.60812,147.739594,"1/4/2020",2
-37.608788,147.735214,"1/4/2020",2
-37.609447,147.73085,"1/4/2020",2
-37.610107,147.726456,"1/4/2020",2
-37.610771,147.722092,"1/4/2020",2
-37.612755,147.708954,"1/4/2020",2
-37.637154,147.546921,"1/4/2020",2
-37.638466,147.538162,"1/4/2020",2
-37.480011,148.562653,"1/4/2020",1
-37.611431,147.717697,"1/4/2020",2
-37.612095,147.713333,"1/4/2020",2
-37.373711,149.194199,"1/4/2020",1
-37.374447,149.189713,"1/4/2020",1
-37.379635,149.158463,"1/4/2020",1
-37.380375,149.153992,"1/4/2020",1
-37.382618,149.140472,"1/4/2020",1
-37.383358,149.136017,"1/4/2020",1
-37.384083,149.131622,"1/4/2020",1
-37.40163,149.025101,"1/4/2020",1
-37.475979,148.566177,"1/4/2020",1
-37.476669,148.561829,"1/4/2020",1
-37.477375,148.557434,"1/4/2020",1
-37.484371,148.513535,"1/4/2020",1
-37.605457,147.734421,"1/4/2020",2
-37.606121,147.730042,"1/4/2020",2
-37.606777,147.725662,"1/4/2020",2
-37.607441,147.721298,"1/4/2020",2
-37.608768,147.71254,"1/4/2020",2
-37.633823,147.546127,"1/4/2020",2
-37.63448,147.541748,"1/4/2020",2
-37.635136,147.537369,"1/4/2020",2
-37.635792,147.532974,"1/4/2020",2
-37.608109,147.716904,"1/4/2020",2
-37.377022,149.153137,"1/4/2020",1
-37.377766,149.148621,"1/4/2020",1
-37.379265,149.139633,"1/4/2020",1
-37.379997,149.135178,"1/4/2020",1
-37.380722,149.130783,"1/4/2020",1
-37.381458,149.126328,"1/4/2020",1
-37.395428,149.041687,"1/4/2020",1
-37.396141,149.037338,"1/4/2020",1
-37.396847,149.03299,"1/4/2020",1
-37.39756,149.028641,"1/4/2020",1
-37.481747,148.508286,"1/4/2020",1
-37.602791,147.729248,"1/4/2020",2
-37.604115,147.72049,"1/4/2020",2
-37.605438,147.711746,"1/4/2020",2
-37.630493,147.545364,"1/4/2020",2
-37.631153,147.54097,"1/4/2020",2
-37.370346,149.193359,"1/4/2020",1
-37.371094,149.188858,"1/4/2020",1
-37.603455,147.724869,"1/4/2020",2
-37.604778,147.716125,"1/4/2020",2
-37.631809,147.536591,"1/4/2020",2
-37.371243,149.185501,"1/4/2020",1
-37.378578,149.140686,"1/4/2020",1
-37.379311,149.13623,"1/4/2020",1
-37.380032,149.131821,"1/4/2020",1
-37.380756,149.127396,"1/4/2020",1
-37.394577,149.042648,"1/4/2020",1
-37.39529,149.038315,"1/4/2020",1
-37.396,149.033981,"1/4/2020",1
-37.396713,149.029617,"1/4/2020",1
-37.480274,148.509079,"1/4/2020",1
-37.603703,147.712463,"1/4/2020",2
-37.629456,147.541733,"1/4/2020",2
-37.630772,147.532944,"1/4/2020",2
-37.37051,149.189957,"1/4/2020",1
-37.377106,149.149704,"1/4/2020",1
-37.601707,147.725586,"1/4/2020",2
-37.602371,147.721207,"1/4/2020",2
-37.603035,147.716843,"1/4/2020",2
-37.630112,147.537338,"1/4/2020",2
-37.373016,149.153336,"1/4/2020",1
-37.376678,149.130966,"1/4/2020",1
-37.377403,149.126511,"1/4/2020",1
-37.378139,149.122025,"1/4/2020",1
-37.389809,149.050491,"1/4/2020",1
-37.391937,149.037491,"1/4/2020",1
-37.392651,149.033127,"1/4/2020",1
-37.39336,149.028778,"1/4/2020",1
-37.414211,148.900253,"1/4/2020",1
-37.414928,148.895782,"1/4/2020",1
-37.469982,148.552155,"1/4/2020",1
-37.476944,148.508224,"1/4/2020",1
-37.477642,148.503799,"1/4/2020",1
-37.597717,147.729172,"1/4/2020",2
-37.599709,147.716049,"1/4/2020",2
-37.625462,147.545319,"1/4/2020",2
-37.626781,147.53656,"1/4/2020",2
-37.366425,149.193527,"1/4/2020",1
-37.367161,149.189056,"1/4/2020",1
-37.375217,149.139877,"1/4/2020",1
-37.598377,147.724792,"1/4/2020",2
-37.599041,147.720428,"1/4/2020",2
-37.626122,147.540939,"1/4/2020",2
-37.363808,149.188141,"1/4/2020",1
-37.369667,149.152435,"1/4/2020",1
-37.371853,149.139069,"1/4/2020",1
-37.372589,149.134583,"1/4/2020",1
-37.374065,149.125549,"1/4/2020",1
-37.383556,149.067413,"1/4/2020",1
-37.385746,149.053955,"1/4/2020",1
-37.386456,149.049637,"1/4/2020",1
-37.389294,149.032303,"1/4/2020",1
-37.390007,149.027939,"1/4/2020",1
-37.410862,148.899445,"1/4/2020",1
-37.411583,148.894989,"1/4/2020",1
-37.466652,148.5513,"1/4/2020",1
-37.47361,148.507401,"1/4/2020",1
-37.596378,147.71524,"1/4/2020",2
-37.597042,147.710876,"1/4/2020",2
-37.622135,147.54451,"1/4/2020",2
-37.623455,147.535782,"1/4/2020",2
-37.363075,149.192627,"1/4/2020",1
-37.373325,149.130066,"1/4/2020",1
-37.594387,147.728378,"1/4/2020",2
-37.595047,147.723999,"1/4/2020",2
-37.359722,149.191711,"1/4/2020",1
-37.380215,149.066483,"1/4/2020",1
-37.380951,149.061966,"1/4/2020",1
-37.38168,149.057495,"1/4/2020",1
-37.382397,149.053101,"1/4/2020",1
-37.389545,149.009354,"1/4/2020",1
-37.400425,148.942245,"1/4/2020",1
-37.401146,148.937836,"1/4/2020",1
-37.401863,148.933395,"1/4/2020",1
-37.40258,148.928955,"1/4/2020",1
-37.40469,148.916,"1/4/2020",1
-37.405396,148.911682,"1/4/2020",1
-37.406094,148.907379,"1/4/2020",1
-37.406803,148.90303,"1/4/2020",1
-37.408234,148.89418,"1/4/2020",1
-37.408955,148.889725,"1/4/2020",1
-37.46262,148.554825,"1/4/2020",1
-37.463318,148.550461,"1/4/2020",1
-37.46402,148.546051,"1/4/2020",1
-37.592388,147.718842,"1/4/2020",2
-37.619461,147.539368,"1/4/2020",2
-37.620117,147.534988,"1/4/2020",2
-37.358978,149.196228,"1/4/2020",1
-37.365589,149.155975,"1/4/2020",1
-37.3685,149.138199,"1/4/2020",1
-37.369236,149.133698,"1/4/2020",1
-37.470276,148.506561,"1/4/2020",1
-37.470978,148.502136,"1/4/2020",1
-37.366631,149.128235,"1/4/2020",1
-37.367382,149.123642,"1/4/2020",1
-37.36224,149.155029,"1/4/2020",1
-37.364422,149.141724,"1/4/2020",1
-37.365887,149.132797,"1/4/2020",1
-37.373253,149.087708,"1/4/2020",1
-37.376869,149.065582,"1/4/2020",1
-37.377602,149.061096,"1/4/2020",1
-37.378326,149.056656,"1/4/2020",1
-37.3862,149.008484,"1/4/2020",1
-37.397087,148.941376,"1/4/2020",1
-37.3978,148.936966,"1/4/2020",1
-37.398521,148.932526,"1/4/2020",1
-37.399235,148.928116,"1/4/2020",1
-37.39994,148.923782,"1/4/2020",1
-37.400642,148.919449,"1/4/2020",1
-37.401348,148.915131,"1/4/2020",1
-37.40205,148.910812,"1/4/2020",1
-37.402756,148.906494,"1/4/2020",1
-37.403458,148.902161,"1/4/2020",1
-37.404881,148.893356,"1/4/2020",1
-37.405602,148.888916,"1/4/2020",1
-37.459988,148.549591,"1/4/2020",1
-37.460686,148.545212,"1/4/2020",1
-37.46138,148.540787,"1/4/2020",1
-37.466949,148.505707,"1/4/2020",1
-37.469048,148.492416,"1/4/2020",1
-37.469746,148.487991,"1/4/2020",1
-37.47044,148.483612,"1/4/2020",1
-37.616131,147.538589,"1/4/2020",2
-37.617439,147.529846,"1/4/2020",2
-37.355625,149.195312,"1/4/2020",1
-37.356369,149.190811,"1/4/2020",1
-37.361504,149.159531,"1/4/2020",1
-37.36515,149.137299,"1/4/2020",1
-37.363289,149.127304,"1/4/2020",1
-37.36478,149.118149,"1/4/2020",1
-37.369186,149.091217,"1/4/2020",1
-37.369919,149.086731,"1/4/2020",1
-37.372795,149.069183,"1/4/2020",1
-37.373524,149.064728,"1/4/2020",1
-37.374249,149.060257,"1/4/2020",1
-37.381401,149.016525,"1/4/2020",1
-37.393749,148.940475,"1/4/2020",1
-37.394459,148.936096,"1/4/2020",1
-37.39518,148.931656,"1/4/2020",1
-37.395893,148.927277,"1/4/2020",1
-37.397301,148.918594,"1/4/2020",1
-37.398003,148.914276,"1/4/2020",1
-37.457355,148.544342,"1/4/2020",1
-37.458054,148.539932,"1/4/2020",1
-37.458752,148.535538,"1/4/2020",1
-37.465721,148.491562,"1/4/2020",1
-37.467113,148.482773,"1/4/2020",1
-37.467804,148.478378,"1/4/2020",1
-37.611485,147.54657,"1/4/2020",2
-37.612801,147.537811,"1/4/2020",2
-37.358162,149.158585,"1/4/2020",1
-37.359615,149.149734,"1/4/2020",1
-37.36034,149.145309,"1/4/2020",1
-37.361069,149.140854,"1/4/2020",1
-37.361801,149.136398,"1/4/2020",1
-37.380676,149.02095,"1/4/2020",1
-37.396599,148.922913,"1/4/2020",1
-37.359196,149.130951,"1/4/2020",1
-37.359943,149.126404,"1/4/2020",1
-37.392551,148.926407,"1/4/2020",1
-37.365849,149.090271,"1/4/2020",1
-37.366573,149.085846,"1/4/2020",1
-37.367283,149.081512,"1/4/2020",1
-37.368717,149.072754,"1/4/2020",1
-37.369442,149.068344,"1/4/2020",1
-37.370167,149.063889,"1/4/2020",1
-37.37661,149.024506,"1/4/2020",1
-37.379509,149.006729,"1/4/2020",1
-37.389698,148.943954,"1/4/2020",1
-37.391121,148.935211,"1/4/2020",1
-37.391838,148.930786,"1/4/2020",1
-37.394665,148.913406,"1/4/2020",1
-37.395367,148.909073,"1/4/2020",1
-37.454025,148.543488,"1/4/2020",1
-37.454727,148.539078,"1/4/2020",1
-37.455421,148.534683,"1/4/2020",1
-37.462391,148.490723,"1/4/2020",1
-37.463787,148.481903,"1/4/2020",1
-37.608154,147.545792,"1/4/2020",2
-37.608814,147.541397,"1/4/2020",2
-37.610123,147.532654,"1/4/2020",2
-37.357719,149.139984,"1/4/2020",1
-37.361435,149.117249,"1/4/2020",1
-37.390408,148.939606,"1/4/2020",1
-37.609467,147.537033,"1/4/2020",2
-37.35511,149.134537,"1/4/2020",1
-37.35585,149.13002,"1/4/2020",1
-37.362507,149.089355,"1/4/2020",1
-37.38921,148.925522,"1/4/2020",1
-37.34116,149.21936,"1/4/2020",1
-37.349243,149.170273,"1/4/2020",1
-37.358829,149.111832,"1/4/2020",1
-37.359573,149.107285,"1/4/2020",1
-37.361782,149.09375,"1/4/2020",1
-37.36393,149.080688,"1/4/2020",1
-37.364639,149.07634,"1/4/2020",1
-37.373981,149.019226,"1/4/2020",1
-37.384926,148.951889,"1/4/2020",1
-37.385643,148.947479,"1/4/2020",1
-37.386356,148.9431,"1/4/2020",1
-37.387062,148.938721,"1/4/2020",1
-37.387779,148.934341,"1/4/2020",1
-37.388496,148.929916,"1/4/2020",1
-37.391323,148.912552,"1/4/2020",1
-37.392025,148.908234,"1/4/2020",1
-37.450691,148.542648,"1/4/2020",1
-37.451389,148.538254,"1/4/2020",1
-37.452087,148.533875,"1/4/2020",1
-37.459064,148.489883,"1/4/2020",1
-37.460453,148.481079,"1/4/2020",1
-37.461151,148.476669,"1/4/2020",1
-37.461849,148.47226,"1/4/2020",1
-37.606136,147.536255,"1/4/2020",2
-37.346294,149.188217,"1/4/2020",1
-37.349995,149.16571,"1/4/2020",1
-37.353626,149.1436,"1/4/2020",1
-37.452782,148.52951,"1/4/2020",1
-37.60548,147.540619,"1/4/2020",2
-37.351013,149.138199,"1/4/2020",1
-37.353985,149.120087,"1/4/2020",1
-37.354729,149.115524,"1/4/2020",1
-37.35548,149.110962,"1/4/2020",1
-37.385868,148.924667,"1/4/2020",1
-37.386578,148.920288,"1/4/2020",1
-37.602802,147.535477,"1/4/2020",2
-37.343674,149.182877,"1/4/2020",1
-37.359154,149.088501,"1/4/2020",1
-37.359863,149.084183,"1/4/2020",1
-37.360573,149.07988,"1/4/2020",1
-37.371361,149.013901,"1/4/2020",1
-37.372093,149.009384,"1/4/2020",1
-37.372829,149.004868,"1/4/2020",1
-37.381573,148.95108,"1/4/2020",1
-37.383011,148.94223,"1/4/2020",1
-37.385155,148.929031,"1/4/2020",1
-37.38728,148.915985,"1/4/2020",1
-37.387978,148.911682,"1/4/2020",1
-37.447357,148.541824,"1/4/2020",1
-37.448055,148.537445,"1/4/2020",1
-37.448753,148.533051,"1/4/2020",1
-37.450142,148.524307,"1/4/2020",1
-37.45084,148.519943,"1/4/2020",1
-37.456425,148.484665,"1/4/2020",1
-37.457119,148.480286,"1/4/2020",1
-37.457821,148.475861,"1/4/2020",1
-37.458515,148.471436,"1/4/2020",1
-37.60215,147.539841,"1/4/2020",2
-37.342937,149.187363,"1/4/2020",1
-37.345898,149.169357,"1/4/2020",1
-37.346645,149.16478,"1/4/2020",1
-37.349537,149.147217,"1/4/2020",1
-37.350273,149.142746,"1/4/2020",1
-37.351757,149.133667,"1/4/2020",1
-37.356968,149.101822,"1/4/2020",1
-37.357712,149.097305,"1/4/2020",1
-37.358437,149.09288,"1/4/2020",1
-37.382301,148.946625,"1/4/2020",1
-37.38372,148.937866,"1/4/2020",1
-37.384438,148.933456,"1/4/2020",1
-37.449448,148.528687,"1/4/2020",1
-37.350632,149.119202,"1/4/2020",1
-37.351383,149.114624,"1/4/2020",1
-37.352131,149.110046,"1/4/2020",1
-37.382519,148.923828,"1/4/2020",1
-37.383221,148.91951,"1/4/2020",1
-37.446812,148.523468,"1/4/2020",1
-37.346916,149.141876,"1/4/2020",1
-37.367287,149.017456,"1/4/2020",1
-37.368015,149.012985,"1/4/2020",1
-37.368752,149.008453,"1/4/2020",1
-37.376762,148.959259,"1/4/2020",1
-37.377495,148.954758,"1/4/2020",1
-37.378223,148.950272,"1/4/2020",1
-37.378952,148.945786,"1/4/2020",1
-37.380383,148.936981,"1/4/2020",1
-37.383923,148.915207,"1/4/2020",1
-37.384624,148.910904,"1/4/2020",1
-37.396133,148.839767,"1/4/2020",1
-37.396851,148.835327,"1/4/2020",1
-37.444721,148.536636,"1/4/2020",1
-37.44751,148.519073,"1/4/2020",1
-37.453094,148.483841,"1/4/2020",1
-37.453785,148.479477,"1/4/2020",1
-37.454487,148.475067,"1/4/2020",1
-37.455185,148.470642,"1/4/2020",1
-37.59882,147.539047,"1/4/2020",2
-37.339577,149.186493,"1/4/2020",1
-37.340313,149.182022,"1/4/2020",1
-37.341049,149.177521,"1/4/2020",1
-37.345455,149.150742,"1/4/2020",1
-37.34618,149.146347,"1/4/2020",1
-37.347656,149.137375,"1/4/2020",1
-37.349888,149.123749,"1/4/2020",1
-37.352879,149.105499,"1/4/2020",1
-37.381104,148.932541,"1/4/2020",1
-37.445419,148.532242,"1/4/2020",1
-37.446117,148.527847,"1/4/2020",1
-37.599476,147.534698,"1/4/2020",2
-37.346535,149.122894,"1/4/2020",1
-37.347286,149.118301,"1/4/2020",1
-37.348038,149.113708,"1/4/2020",1
-37.348785,149.109161,"1/4/2020",1
